target_id_matrix,Gene,qval,Log2FC,GF1,GF2,GF3,GF4,GF5,BIF1,BIF2,BIF3,BIF4,BIF5
ENSMUSG00000060807,Serpina6,2.67E-07,4.691817257,22.33845594,22.06133033,1107.419238,22.22666797,25.09190929,5729.866135,7881.734797,4462.158496,8554.02052,2969.173208
ENSMUSG00000107705,Gm45062,0.000524457,3.695406937,0,0.105566726,0.141110001,21.75131567,0,21.47761826,14.71068242,81.72962638,114.0014168,72.09320356
ENSMUSG00000051159,Cited1,2.47E-07,3.312558711,0,3.453768161,5.460328744,0.452370127,5.545184806,45.93027143,117.701683,46.65895711,103.1105531,38.96422179
ENSMUSG00000101878,Gm8203,0.044100348,2.863858004,0,0,2.236229354,0,9.347698396,64.51260271,81.32223797,3.10E-07,43.75989377,46.85178357
ENSMUSG00000031383,Dusp9,0.026841328,2.839948803,0,56.76047088,152.5680325,89.75330245,43.05188386,504.3462424,659.3389539,356.8860794,592.2330467,357.9726988
ENSMUSG00000047686,Rtl3,0.018237757,2.717184092,0,10.64258829,134.1995785,32.46396046,18.64187777,286.9556207,121.4863729,289.9699395,203.4863071,180.6557826
ENSMUSG00000091898,Tnnc1,3.79E-06,2.569319327,10.71099232,14.68383299,163.5204148,21.22005412,16.96321197,326.7192806,271.3381577,370.7636524,394.9279813,307.2622176
ENSMUSG00000052217,Hbb-bh1,3.22E-05,2.491570715,3.294719468,5.91254905,36.76700781,1.909644733,5.825586804,86.95624869,170.4728136,44.61075993,93.17530906,55.77851352
ENSMUSG00000061654,Spry3,0.002705858,2.242934346,0,1.18250981,20.22185429,3.819289466,1.165117361,20.28979136,19.59457627,20.52094957,34.27137804,29.97054458
ENSMUSG00000044211,Gm7887,0.014471884,2.222388676,0,7.583379667,37.18445701,11.21883876,11.70930752,72.21828432,110.5209806,77.97392184,34.44057129,65.42535935
ENSMUSG00000098021,Gm9522,0.040050463,2.208468382,0,15.37262753,0,0,16.31164305,14.49270812,13.71620339,23.19917027,21.42241511,18.3153328
ENSMUSG00000027559,Car3,2.29E-10,2.151171204,64.4670078,121.8934487,301.570419,74.24342744,137.117155,1072.306421,1141.298079,821.6024898,1520.382735,756.1261915
ENSMUSG00000051323,Pcdh19,0.019272429,2.138533126,0,3.54752943,26.65608066,14.3223355,1.165117361,30.91777731,40.31499157,25.87424076,25.70353353,66.89369743
ENSMUSG00000068323,Slc4a5,0.004048345,2.117785977,0,4.191459104,12.61934304,3.343741214,0.482373367,22.32288274,38.17684736,22.03811795,21.19220491,10.1878821
ENSMUSG00000079259,Trim71,0.001043616,2.05636927,9.884158404,9.46007848,56.9888621,13.36751313,2.330234721,110.1445817,144.9998644,82.97601347,127.4466871,39.12821098
ENSMUSG00000052187,Hbb-y,6.07E-06,2.01330474,17.57183716,11.8250981,57.90803729,12.41269076,16.31164305,163.2845114,347.8037288,142.7544318,117.807862,68.26624043
ENSMUSG00000091844,Gm8251,0.000514457,1.980081088,0.709513899,7.845273507,10.15826865,6.327674171,7.724321187,40.58943183,97.51691042,21.6774441,59.21636765,22.08220678
ENSMUSG00000081044,AU015836,0.005214452,1.95242473,0,1.525136837,16.54514343,3.738714761,3.513442814,22.22215244,24.49322034,14.22615722,27.84518891,21.00662517
ENSMUSG00000005202,Shbg,1.49E-13,1.936832034,9.412331284,10.92275963,33.42578868,10.75697235,16.96513985,98.22963852,115.6019842,92.88987077,123.5919376,90.8097723
ENSMUSG00000099913,Gm28551,0.008149635,1.896322526,5.87174973,0,2.429975493,0,0,5.640414971,14.11496132,9.636959689,3.043103807,8.996373027
ENSMUSG00000079694,Gm14862,0.017380267,1.824177655,0,9.273740316,19.3026791,6.683756565,4.660469443,36.66080602,34.29050848,31.19157209,29.93476902,25.80796894
ENSMUSG00000022149,C9,1.23E-05,1.799859172,4.863078147,10.5553877,36.34976917,6.055358218,7.84874396,45.3981602,57.77233922,56.41471,87.65330751,71.65461453
ENSMUSG00000114279,H2bc14,0.010149961,1.792765083,1.116666612,0,5.660927753,3.926116124,0,12.68029972,10.040774,18.11511483,5.476955936,5.072187861
ENSMUSG00000028555,Ttc39a,1.15E-06,1.746665148,7.427161373,7.603548499,26.41474958,4.161576071,6.354794717,42.99717067,70.8632708,43.58190393,59.68895598,41.13252732
ENSMUSG00000032611,1700102P08Rik,0.000335854,1.661785469,1.665069307,3.469734534,4.890039014,1.39105246,3.543892811,20.37699634,15.08518789,17.0045404,28.45049588,8.222940462
ENSMUSG00000085925,Rtl1,4.74E-08,1.656563074,4.392959291,5.91254905,8.732164354,6.683756565,2.912793402,25.44414623,47.02698306,21.85927237,52.47804763,18.73159036
ENSMUSG00000098639,Rtl1,4.74E-08,1.656563074,4.392959291,5.91254905,8.732164354,6.683756565,2.912793402,25.44414623,47.02698306,21.85927237,52.47804763,18.73159036
ENSMUSG00000013523,Bcas1,6.24E-10,1.655583085,5.978187856,11.51814672,22.51962152,9.709002772,9.557755438,46.74624811,67.79147319,74.63894848,69.36630112,42.26218904
ENSMUSG00000070704,Ugt2b36,5.31E-06,1.620419813,29.07443798,24.84072296,131.8696142,34.97401944,30.63925828,222.3745448,154.0484807,214.1389658,231.1438558,210.7442132
ENSMUSG00000083012,Fam220a,0.009506192,1.597003982,221.7469786,20.48656115,359.2839288,70.46145521,63.76893828,514.7838879,542.7105219,326.8014059,505.2838167,484.5260828
ENSMUSG00000020080,Hkdc1,0.005324651,1.58544194,23.06231523,8.408178769,125.036162,18.74105217,10.49849319,111.4425013,82.2689783,122.1276001,96.28995738,140.0400295
ENSMUSG00000092390,Gm20541,0.018102138,1.566608828,5.491199113,0,8.597600166,3.819289466,2.345101855,14.6535401,32.12792941,10.70658238,14.00012008,10.01526389
ENSMUSG00000082926,Gm8172,0.03757606,1.537374236,0,0,1.21386739,8.160100301,1.555531676,9.035211357,5.223692786,11.71470932,2.222490863,8.659543921
ENSMUSG00000009633,G0s2,0.000445516,1.491183571,132.8870185,79.22815727,522.0915108,125.08173,89.71403678,803.8622101,464.3914577,954.6702625,502.2898845,606.0710126
ENSMUSG00000021228,Acot3,0.017094059,1.482790099,15.48375702,5.769147566,118.8371231,18.26577241,10.90028828,82.06849746,60.38339276,71.72676616,100.5796513,115.1399407
ENSMUSG00000021613,Hapln1,0.005005931,1.460559713,1.154415783,1.243264314,2.909454012,1.00552449,1.240857332,23.21659746,7.217867972,2.819217823,12.39242368,4.384147992
ENSMUSG00000024503,Spink1,0.007811205,1.44983888,108.7257424,108.7909025,949.5079766,104.0756379,122.3373229,686.9543647,439.8982373,1006.418744,778.6028699,862.4856717
ENSMUSG00000091405,H4c14,0.014796613,1.439457246,2.196479645,0,1.83835039,7.638578932,3.495352082,9.66180541,13.71620339,14.27544318,9.638825075,5.82760589
ENSMUSG00000049409,Prokr1,1.21E-09,1.375055136,32.94719468,39.02282373,73.01479389,25.79356928,37.28375688,188.8678176,200.7137914,130.1227937,157.4839534,118.3599425
ENSMUSG00000049565,Aknad1,0.000471399,1.371260886,3.159022199,3.925113674,7.329234402,4.738100949,1.29034186,16.10237986,20.00820617,10.12358948,22.83199289,12.87989313
ENSMUSG00000055609,Hba-x,0.000306013,1.370417565,14.41588606,17.47540777,55.17982149,14.94559489,21.10030704,114.2509052,163.7385009,83.11307926,59.75048063,49.11903481
ENSMUSG00000078721,Fam205a1,0.031445461,1.339430597,0,4.13213528,5.660285134,1.217600808,1.53420476,7.998327218,7.82341585,6.999139478,10.97366986,6.135241236
ENSMUSG00000116544,Gm49626,0.000991952,1.330798279,4.392959291,16.55513734,11.03010234,2.864467099,9.320938886,33.81631894,29.39186441,42.82632953,35.34235861,14.98527229
ENSMUSG00000031883,Car7,0.001276431,1.330268257,6.32207401,4.84836839,8.535070092,2.935492841,5.893320731,12.92006691,46.04725424,16.95208877,34.12588146,14.34323704
ENSMUSG00000007480,Mc5r,0.011148314,1.290099409,0,2.36501962,1.83835039,2.864467099,4.660469443,11.59416649,9.797288136,6.24550639,6.425883383,5.82760589
ENSMUSG00000025665,Rps6ka6,0.017160551,1.288637489,0,2.191560418,5.940287085,2.979776639,2.572416965,8.949476121,12.46585542,7.702148168,8.535802897,5.912810023
ENSMUSG00000116203,Rps6ka6,0.017160551,1.288637489,0,2.191560418,5.940287085,2.979776639,2.572416965,8.949476121,12.46585542,7.702148168,8.535802897,5.912810023
ENSMUSG00000040856,Dlk1,2.65E-08,1.277340048,993.0876404,1072.675994,2764.974922,1193.028995,1184.479629,4951.758973,4832.341528,4764.869323,5952.14598,3647.769083
ENSMUSG00000098411,Dlk1,2.65E-08,1.277340048,993.0876404,1072.675994,2764.974922,1193.028995,1184.479629,4951.758973,4832.341528,4764.869323,5952.14598,3647.769083
ENSMUSG00000024411,Aqp4,0.001120453,1.276426875,2.226931534,1.333555575,8.388806663,2.389191878,1.056991042,12.2645697,6.619872884,13.40803992,7.418567934,11.30888838
ENSMUSG00000030708,Dnajb13,0.000334076,1.267818945,19.29825977,26.43835475,72.54807733,16.99948846,43.11988161,92.02711408,185.8063405,84.8041784,126.0207978,90.01523694
ENSMUSG00000074006,Omp,0.002473534,1.253820078,3.294719468,2.36501962,11.94927754,4.774111832,2.330234721,12.56034703,21.5540339,19.62873437,20.34863071,8.325151271
ENSMUSG00000045291,E330021D16Rik,0.031502418,1.242662483,3.302888615,2.369553604,2.63396157,1.097495788,0.668354363,8.215756935,4.476400676,7.696125927,9.659959679,8.325151271
ENSMUSG00000028435,Aqp3,1.06E-06,1.2345853,23.82893179,23.6572754,60.52429709,26.23218559,18.32957011,133.3133058,105.3744717,82.91222198,84.41289962,85.78248563
ENSMUSG00000071551,Akr1c19,0.039714092,1.232332945,79.43140426,40.20533354,650.7271551,88.85484698,67.723617,340.2502769,304.6571096,380.3634353,442.8126193,348.3928132
ENSMUSG00000069814,Ccdc92b,4.27E-05,1.218487038,241.612761,394.9582765,866.782209,211.9705654,380.993377,1332.362966,1372.600068,1408.807799,1220.917843,944.9046693
ENSMUSG00000096351,Samd11,0.017240372,1.199624763,66.77128742,576.8126476,524.6194189,303.4071232,491.239359,937.9403566,1437.396084,918.2149499,1144.751185,863.8927298
ENSMUSG00000046634,Pkd1l1,0.04256517,1.187003432,1.098239823,8.27756867,11.16503963,2.864467099,1.886872242,8.695625646,29.39186441,5.780656968,17.13568902,15.81778742
ENSMUSG00000028331,Trmo,1.66E-05,1.18626913,40.82641014,91.14927189,112.4000546,50.77069289,77.9250638,228.8442114,349.5774089,205.021364,275.1358641,141.8905074
ENSMUSG00000056643,Chst13,0.001925223,1.182385613,37.34015397,13.00760791,68.93813964,33.41878283,12.81629097,84.05770707,104.8309831,90.11373506,88.8913868,81.58648246
ENSMUSG00000022408,Fam83f,0.005046652,1.177615869,23.06303628,16.55513734,106.6243226,34.37360519,18.64187777,96.6180541,65.64183051,119.5568366,113.5239398,117.3846329
ENSMUSG00000063506,Arhgap22,0.010110223,1.161314291,1.661303371,12.33585885,6.019555849,7.798575526,1.603696663,14.83165771,17.1407894,14.50785569,19.46377829,12.45504038
ENSMUSG00000040265,Dnm3,0.030626104,1.158800802,10.65263299,3.629480874,50.30067618,21.68990645,12.31739588,32.61107055,36.92881782,52.82426093,66.1864846,49.07464342
ENSMUSG00000008999,Bmp7,0.028590423,1.149710397,12.08180304,5.83997899,47.99491876,10.58820945,3.581612152,36.19807298,37.66853731,37.32474834,37.47437768,26.80039986
ENSMUSG00000072437,Nanos1,4.41E-06,1.140031077,12.08063805,10.64258829,19.3026791,14.3223355,9.320938886,28.98541623,69.56074577,33.01196235,56.76196989,29.97054458
ENSMUSG00000028539,Artn,0.003308059,1.127443867,3.83791717,2.757066602,7.294201708,4.942979029,5.447870668,17.46996468,30.17344385,12.09183689,11.85492682,11.16949155
ENSMUSG00000025175,Fn3k,5.92E-07,1.120094697,112.8744441,132.6460259,278.4736513,153.9114438,180.6246393,499.2364108,758.2928036,447.4025224,516.4963034,362.3968277
ENSMUSG00000073400,Trim10,2.70E-05,1.113406576,931.3073696,1754.844558,2941.360624,969.144702,1770.978388,4232.83695,6125.264543,4503.902322,4919.01373,3762.968375
ENSMUSG00000042353,Frem3,0.03234539,1.104839873,2.196479645,1.18250981,3.676700781,0.954822366,5.825586804,7.729444328,4.898644068,7.137721589,11.7807862,9.990181526
ENSMUSG00000028645,Slc2a1,7.40E-06,1.103095644,257.1013651,236.2097263,686.5874084,273.5405816,254.2600497,1038.669396,1143.793203,986.7647279,830.6923504,744.4127199
ENSMUSG00000015127,Unkl,2.39E-07,1.10102776,45.7485555,45.19204221,66.59943132,32.87232595,51.10862713,142.7697727,242.8802215,98.14420105,139.0525617,124.6320448
ENSMUSG00000020669,Sh3yl1,3.99E-05,1.092663193,120.2740304,135.1735667,299.9041708,91.97513652,179.1670272,487.260698,574.9233564,523.2352987,435.579831,300.4428051
ENSMUSG00000044595,Dnd1,0.001673721,1.089689884,2.848879286,7.562287112,19.96668156,8.55590915,9.380076172,23.31211319,30.39029397,22.77227368,26.83005359,24.06007984
ENSMUSG00000030699,Tbx6,0.002949883,1.08157175,4.110490127,12.17201659,22.36892889,6.257652905,15.87525774,30.74259008,38.17773057,38.82166791,28.03468924,23.83396058
ENSMUSG00000022100,Xpo7,1.21E-05,1.081389101,1756.973131,3137.155343,4898.190112,1557.713042,2683.068917,6809.666112,9279.102923,7156.636162,8010.002062,6950.286814
ENSMUSG00000037904,Ankrd9,1.34E-07,1.074404249,78.73905797,83.08417003,178.177661,73.94614401,92.14196907,262.8042478,375.3891203,247.6442004,294.1573622,242.3195887
ENSMUSG00000016200,Syt14,2.84E-06,1.073212998,53.37986988,93.29597874,133.0719379,48.66572689,82.29388275,246.6380817,289.3182583,185.5893136,206.0394935,213.123565
ENSMUSG00000020932,Gfap,0.00014786,1.064491625,77.42748968,102.7254427,214.3734832,70.22722762,155.5137344,318.6079132,371.8022901,270.9323283,484.7385125,249.2317776
ENSMUSG00000020309,Chac2,4.41E-06,1.064381624,223.3198989,180.1802874,521.4123361,232.7868183,219.5666684,778.8610612,710.7405808,985.5452874,661.6543977,612.577627
ENSMUSG00000006586,Runx1t1,0.000124801,1.06217419,38.17075386,72.16791378,136.216188,38.20128697,66.87061724,196.0179077,197.2968829,156.2927825,182.2938779,181.6016427
ENSMUSG00000050860,Phospho1,0.000110521,1.053537366,56.69971831,97.28343176,202.9626869,59.82378763,89.63112974,233.8966651,280.2219623,276.4693763,220.7417953,297.1514036
ENSMUSG00000042066,Tmcc2,3.21E-07,1.052001013,4448.154784,5708.355238,11512.78969,4398.557851,5919.717002,15997.57046,19962.48189,17139.17748,16081.31589,16650.29192
ENSMUSG00000041817,Fam169a,1.55E-07,1.046767791,20.52624032,24.86269928,25.76321299,17.83797188,16.32724085,47.54863602,94.36671741,54.16975561,57.54713986,55.52393997
ENSMUSG00000054191,Klf1,1.28E-07,1.041367597,714.9541246,859.6846319,1643.485249,715.1619525,1020.642808,2676.320099,3398.679255,2511.585784,2796.330252,2110.425847
ENSMUSG00000071470,Ccnb1ip1,0.045048663,1.033048139,19.79581879,10.62204979,65.30927053,64.20302756,27.52280854,74.89068143,61.84853713,177.0676226,112.8393095,49.34963714
ENSMUSG00000039492,Ccdc27,0.007192658,1.030759296,4.392959291,4.73003924,16.54515351,8.593401298,3.495352082,21.2559719,27.43240678,14.27544318,20.34863071,14.15275716
ENSMUSG00000024663,Rab3il1,1.15E-07,1.030706847,451.5957192,634.849059,1040.155026,412.7107693,587.8719223,1578.594513,1990.875663,1597.212818,1711.736616,1461.343244
ENSMUSG00000034248,Slc25a37,7.69E-07,1.030608933,4543.79794,7446.165735,10631.75525,4408.382086,6687.611098,16501.56425,24194.23993,16587.85225,17722.3042,15632.05468
ENSMUSG00000052392,Acot4,0.000238264,1.029358913,12.62322286,8.210930238,31.04457669,14.81975628,9.676651222,40.95858467,32.75661957,36.87440871,53.84387711,34.00590678
ENSMUSG00000078452,Raet1d,1.44E-08,1.026973768,19.46235767,41.50313872,30.58548887,28.87113531,39.91091704,84.32457201,72.81135057,97.54323428,115.2658994,73.94315042
ENSMUSG00000030041,M1ap,0.003802548,1.022385375,4.718175571,7.09505886,17.93399578,4.913204369,16.74505912,21.65393072,32.91685594,24.79460123,31.68016381,18.28614165
ENSMUSG00000069272,H2ac8,0.004416048,1.020178256,4.132615565,8.146808788,19.23115891,10.33156509,7.240056001,32.75208502,21.09385318,36.46727203,30.14160489,12.8746069
ENSMUSG00000028717,Tal1,7.64E-09,1.007020291,1033.13225,1210.671016,1793.437547,864.6186896,1083.819645,3467.350187,4259.414586,2548.303647,3236.911707,2656.142444
ENSMUSG00000096010,H4f16,4.84E-05,1.001243668,15.69173748,19.5335263,47.1502889,20.48042173,27.73801775,49.2240463,71.71250052,83.61749672,79.75897588,55.91297652
ENSMUSG00000029445,Hpd,0.001511353,-1.000804289,2002.755815,2162.146021,1008.752616,2150.458707,2378.4651,762.0410839,315.5775455,1032.960766,598.2409286,1006.276679
ENSMUSG00000037386,Rims2,0.029041563,-1.001233068,25.99366436,20.14681454,5.672642037,29.21641712,11.9830558,3.280448191,3.377335122,9.794091299,4.623725109,10.34883456
ENSMUSG00000024087,Cyp1b1,0.012128375,-1.002719845,12.06494437,23.05710943,9.791246019,16.23252582,20.46315794,8.165333166,5.039478,6.38791016,7.656128032,2.133689948
ENSMUSG00000056133,Unc93a2,4.35E-06,-1.003635835,89.02012408,74.97131027,67.90837,86.27934245,55.67272415,20.33558213,16.23065628,33.85775848,28.37173054,42.60919064
ENSMUSG00000024580,Grpel2,1.43E-07,-1.008533366,680.2554831,548.3055363,278.1948804,658.6211315,540.8792481,220.6408229,167.2180645,183.8433462,183.8508891,189.8187685
ENSMUSG00000036181,H1f2,0.007337748,-1.008705735,4375.073689,2681.860852,911.6780282,4678.160706,3111.886271,1141.853912,830.7643211,991.0658534,773.1363459,1380.112937
ENSMUSG00000031963,Bmper,0.001172964,-1.009444257,20.89879404,29.71693353,9.50285188,14.75841578,21.79286233,9.078088368,3.495002789,8.541197992,5.520889186,6.288532657
ENSMUSG00000035208,Slfn8,0.000263126,-1.010263644,33.96414767,43.63068129,13.33143955,25.25361716,47.38442041,11.53029783,7.972833757,12.61908813,9.90762435,11.43130852
ENSMUSG00000115953,Slfn8,0.000263126,-1.010263644,33.96414767,43.63068129,13.33143955,25.25361716,47.38442041,11.53029783,7.972833757,12.61908813,9.90762435,11.43130852
ENSMUSG00000045064,Zc2hc1c,0.025321124,-1.010417464,10.98239823,11.8250981,7.353401561,15.27715786,12.81629097,4.830902705,1.959457627,2.676645596,3.212941692,9.157666399
ENSMUSG00000036040,Adamtsl2,0.001999868,-1.010445474,29.65247521,33.42253714,11.94927754,30.55431573,31.45816874,8.232127803,6.598486784,12.47739332,7.496863947,12.06353312
ENSMUSG00000071633,Gm4952,0.00420056,-1.011414988,1396.854167,1220.073536,813.3929009,1403.922138,1139.137072,563.0700237,152.4928437,717.9972813,371.3513333,613.3026011
ENSMUSG00000021756,Il6st,1.80E-06,-1.018057992,790.5632129,1162.876894,478.8167107,616.7980447,906.1714716,306.2479913,204.7626828,273.1229553,234.3836674,375.0926862
ENSMUSG00000093392,Gm6061,0.038451501,-1.018703445,29.09342719,35.89630237,23.58352668,45.45374625,21.2793124,2.871904381,11.40099993,11.00879756,21.43173314,15.22858547
ENSMUSG00000063683,Glyat,0.003443323,-1.01914469,32.82564991,13.08797467,8.370595592,22.29010724,16.64250465,6.912311958,5.526642838,3.980842698,5.51164385,7.485095631
ENSMUSG00000035799,Twist1,0.028961873,-1.021520459,12.08063805,44.93537278,6.434226366,13.36751313,37.28375554,6.763263787,3.918915255,5.353291192,6.425883383,9.157666399
ENSMUSG00000022040,Ephx2,6.30E-09,-1.023040069,1285.978402,1377.247857,1022.304947,1205.951316,1358.671473,467.8381272,255.5795682,575.2625389,471.5357868,547.1373477
ENSMUSG00000030577,Cd22,2.97E-05,-1.025737535,53.80271077,34.85244453,40.8752054,59.42168606,32.28025306,16.11259504,8.992695425,11.89855192,17.35636099,25.97437676
ENSMUSG00000045211,Nudt18,0.000162225,-1.026317651,504.9038611,647.8830569,210.3058846,455.2431304,641.5330597,152.3642925,125.7417545,179.4245144,142.6784571,239.6778278
ENSMUSG00000021253,Tgfb3,0.000554507,-1.027677678,160.3430141,189.2015696,86.40246834,145.1329997,201.5653034,56.03847138,29.39186441,84.76044387,81.39452286,38.29569585
ENSMUSG00000030088,Aldh1l1,0.000189785,-1.028518681,526.3750241,589.8584141,213.4789265,496.7916312,652.8730323,143.1607115,110.313962,183.40684,183.7019095,233.7838136
ENSMUSG00000021835,Bmp4,0.018184663,-1.032385653,81.36877655,59.97187899,83.68340408,66.75750001,84.32467761,57.95960443,9.748177415,51.28994819,13.20201897,31.55026873
ENSMUSG00000038587,Akap12,0.000779828,-1.03243282,1046.796655,1473.206519,374.0323365,896.6908492,1267.144275,458.0454147,250.4008884,283.4999084,369.2698264,311.2587623
ENSMUSG00000047798,Cd300lf,7.18E-05,-1.040408455,246.720174,389.8329892,114.6910562,230.4128376,329.4306546,103.2316304,64.1493022,95.58403885,76.96599017,92.90132663
ENSMUSG00000034422,Parp14,6.27E-05,-1.041201254,278.0026413,393.7988928,115.7668951,234.2806521,319.601454,87.24721063,65.75666387,110.7170007,93.55730665,86.01561586
ENSMUSG00000040253,Gbp7,7.89E-08,-1.041809184,346.1009076,324.6380877,228.9950239,332.9415937,311.5750233,91.25245806,68.53590745,148.0759008,99.74593048,155.4487265
ENSMUSG00000043687,1190005I06Rik,0.015960151,-1.042073141,12.13858614,6.29462827,8.369681881,11.83752002,8.127404049,1.543389465,3.40638736,3.850007823,1.819828117,4.995090763
ENSMUSG00000022122,Ednrb,6.02E-08,-1.042898069,717.7790766,827.8187682,370.9055752,695.748007,789.5807166,224.3028918,167.3141638,264.5662794,256.5745047,256.6024308
ENSMUSG00000035042,Ccl5,0.001243587,-1.04293796,29.51573168,16.90359475,19.67726009,26.05006146,32.75997122,11.50909627,3.50594303,12.70354192,10.21974338,6.930816728
ENSMUSG00000064215,Ifi27,0.012712495,-1.045144001,245.3165325,249.4591083,84.97747496,280.4346509,247.7452724,115.4698794,34.87166795,149.8380467,60.47341386,51.87288679
ENSMUSG00000026981,Il1rn,0.010659076,-1.046650661,640.89236,1243.763399,259.5038579,608.1989372,1090.46455,357.2785857,178.1221669,382.9371445,210.8861034,141.4501115
ENSMUSG00000030359,Pzp,2.05E-05,-1.051302715,20905.9131,21969.34089,14052.25259,23669.15679,24857.46959,8926.820526,3730.262467,10280.68421,6086.795854,9498.203595
ENSMUSG00000027048,Abcb11,1.53E-05,-1.052657219,3361.106182,2100.584804,2122.21817,3732.090267,2657.647018,955.5434777,508.2502251,1221.417697,912.0993335,1419.706844
ENSMUSG00000041773,Enc1,2.34E-05,-1.052787298,597.4424635,619.6351404,231.6321492,582.4416435,520.8074602,187.439025,110.7093559,205.2094957,162.7890457,192.3109944
ENSMUSG00000045932,Ifit2,1.58E-05,-1.054987319,234.9335822,211.2943067,77.22503992,227.8252462,197.1747836,65.31681872,53.66859284,59.75027654,61.39728352,66.83764464
ENSMUSG00000006344,Ggt5,0.000118107,-1.055654611,26.63923445,57.24511992,22.00569464,33.70141398,44.86682409,16.02207573,6.113744451,13.53660381,12.68575596,13.30332731
ENSMUSG00000051379,Flrt3,0.00445914,-1.056371626,19.14986706,31.42235023,51.15504572,15.73705484,39.68401194,8.826348788,10.70474867,21.88899117,7.114326409,5.532066894
ENSMUSG00000004098,Col5a3,0.005307261,-1.056415868,95.26185906,54.95199578,45.72200008,78.79078554,43.60613494,14.96747323,7.986888416,30.56605606,26.19336585,39.57236457
ENSMUSG00000027456,Sdcbp2,0.04869616,-1.058315947,5.491199113,7.09505886,22.06020468,4.774111832,8.155821525,0.966180541,4.898644068,3.568860794,1.070980564,4.162575636
ENSMUSG00000038576,Susd4,0.000565269,-1.060020083,19.44857972,9.741269373,5.198377314,22.82049013,12.23365113,3.476640326,3.331606507,4.482830981,3.69912682,4.912162992
ENSMUSG00000034173,Zbed5,0.000767753,-1.060351084,44.64306082,74.94383271,46.01860417,29.70886948,96.27147622,22.72304664,10.61718648,30.34944459,15.16064964,18.00243674
ENSMUSG00000048534,Jaml,0.008901977,-1.062705149,8.340392034,6.603065133,29.31262779,4.600889901,5.26291804,1.674850326,2.342124187,3.163217253,3.492732314,2.497545381
ENSMUSG00000040938,Slc16a11,0.008230725,-1.062862777,25.98253933,27.02916665,12.86891459,21.13271876,39.11527171,7.117044914,2.916733452,9.401344839,7.515835876,19.39778659
ENSMUSG00000024055,Cyp4f13,6.97E-08,-1.063835074,140.9402673,133.1518181,102.8930663,161.5621083,127.543082,41.72391732,31.72627342,59.80340358,33.46030136,70.76995365
ENSMUSG00000026360,Rgs2,0.000555923,-1.066223578,301.9773533,222.3319838,86.51106219,281.6095009,248.6518079,85.49379509,42.83106412,92.46014188,74.07231868,76.71659373
ENSMUSG00000027863,Cd2,0.02380182,-1.066894481,5.327025812,14.34464775,2.97746033,8.518078866,15.28503371,3.127266307,1.583884919,2.171474894,2.141961128,3.370579054
ENSMUSG00000032311,Nrg4,0.033389467,-1.067192171,21.86849357,127.948717,33.73051731,34.42197959,118.7089277,19.3836324,8.404660379,22.62543869,18.01625169,25.50477548
